,Unnamed: 0,left,top,width,height,conf,text,x,y,PageHeight,PageWidth,isTop,isBottom,isRight,isLeft,invoice date,invoice dt,due date,payment date,ack date,ack dt,bill dt,receipt date,receipt dt,invoice date x,invoice dt x,due date x,payment date x,ack date x,ack dt x,bill dt x,receipt date x,receipt dt x,invoice date y,invoice dt y,due date y,payment date y,ack date y,ack dt y,bill dt y,receipt date y,receipt dt y,imageName,output
259,124,1657,916,167,28,94.621613,15-dec-2022,1824,944,3484,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1
260,128,2035,3337,102,16,88.202019,2022.12.15,2137,3353,3484,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0
261,127,202,3027,130,20,91.278618,02/03/2022.,332,3047,3484,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0
262,125,1361,2312,143,21,70.547195,13-nov-2022,1504,2333,3484,2480,0,0,0,0,1,1,0,0,0,0,0,0,0,472,472,0,0,0,0,0,0,0,1597,1597,0,0,0,0,0,0,0,84,0
263,126,1361,2360,143,24,25.20031,12-dec-2022,1504,2384,3484,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0
264,86,546,843,189,29,96.0942,28/12/2022,735,872,3508,2479,0,0,0,0,1,1,0,0,0,0,0,0,0,436,436,0,0,0,0,0,0,0,537,537,0,0,0,0,0,0,0,85,0
265,84,313,401,195,29,88.373756,27/12/2022,508,430,3508,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1
266,85,313,843,195,29,54.67104,(27/12/2022,508,872,3508,2479,0,0,0,0,1,1,0,0,0,0,0,0,0,436,436,0,0,0,0,0,0,0,537,537,0,0,0,0,0,0,0,85,0
267,87,313,401,195,29,88.373756,27/12/2022 ,508,430,3508,2479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1
268,293,869,592,365,31,85.75490775,invoice date : 24-dec-22 ,1234,623,3508,2479,0,0,0,0,1,1,0,0,0,0,0,0,0,940,940,0,0,0,0,0,0,0,424,424,0,0,0,0,0,0,0,86,1
269,294,2006,1630,171,26,82.106323,27-dec-22 ,2177,1656,3508,2479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,0,0,1593,0,0,0,0,0,0,0,86,0
270,292,2006,1630,171,26,82.106323,27-dec-22,2177,1656,3508,2479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,0,0,1593,0,0,0,0,0,0,0,86,0
271,291,1098,592,172,31,76.524971,24-dec-22,1270,623,3508,2479,0,0,0,0,1,1,0,0,0,0,0,0,0,940,940,0,0,0,0,0,0,0,424,424,0,0,0,0,0,0,0,86,1
272,221,2059,688,189,31,96.712799,26/03/2023,2248,719,3300,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1954,1954,0,0,0,0,0,0,0,719,719,0,0,0,0,0,0,0,87,1
273,222,1969,689,266,31,96.5427855,date 26/03/2023 ,2235,720,3300,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,1954,1954,0,0,0,0,0,0,0,719,719,0,0,0,0,0,0,0,87,1
274,195,1926,767,156,27,96.293223,"sep 06, 2022 ",2082,794,3300,2384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1898,0,0,0,0,0,0,0,0,517,0,0,0,0,0,0,0,88,1
275,194,878,2296,115,22,84.840935,2022-09-09,993,2318,3300,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0
276,196,868,2307,120,22,69.4386825,: 2022-09-09 ,988,2329,3300,2384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0
277,218,556,752,218,37,90.401588,05dec2022 ,774,789,3300,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,349,349,0,0,0,0,0,0,0,736,736,0,0,0,0,0,0,0,89,1
278,217,556,752,218,37,90.401588,05dec2022,774,789,3300,2550,0,0,0,0,1,1,0,0,0,0,0,0,0,349,349,0,0,0,0,0,0,0,736,736,0,0,0,0,0,0,0,89,1
279,216,1695,2952,126,42,89.382553,2022.12.16,1821,2994,3300,2550,0,0,0,0,0,1,0,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,2986,0,0,0,0,0,0,0,90,0
280,59,2118,257,149,28,57.146015,4/11/2023,2267,285,3300,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1
281,60,1688,1537,135,38,82.486206,"3,000:00",1823,1575,3300,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0
282,61,2118,257,149,28,57.146015,4/11/2023 ,2267,285,3300,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,1
283,62,1688,1537,135,38,82.486206,"3,000:00 ",1823,1575,3300,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0
284,277,1632,248,171,32,86.942711,9-dec-22,1803,280,3300,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1
285,278,1632,248,171,32,86.942711,9-dec-22 ,1803,280,3300,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1
286,290,2069,1720,231,40,95.63443,02.04.2023 ,2300,1760,3508,2480,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,1503,0,0,0,0,0,0,0,1754,1696,0,0,0,0,0,0,0,93,1
287,289,451,1658,231,38,96.291451,02.04.2023 ,682,1696,3508,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0
288,286,451,1658,231,38,96.291451,02.04.2023,682,1696,3508,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0
289,287,2069,1720,231,40,95.63443,02.04.2023,2300,1760,3508,2480,0,0,0,0,1,1,0,0,0,0,0,0,0,2013,1503,0,0,0,0,0,0,0,1754,1696,0,0,0,0,0,0,0,93,1
290,288,1312,2740,156,50,96.445656,"02/04/2023,",1468,2790,3508,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0
291,272,1747,245,219,26,96.003922,24-jan-2023 ,1966,271,3504,2479,0,0,0,0,1,1,0,0,0,0,0,0,0,1304,1304,0,0,0,0,0,0,0,120,120,0,0,0,0,0,0,0,95,1
292,271,1747,245,219,26,96.003922,24-jan-2023,1966,271,3504,2479,0,0,0,0,1,1,0,0,0,0,0,0,0,1304,1304,0,0,0,0,0,0,0,120,120,0,0,0,0,0,0,0,95,1
293,150,2133,1209,185,30,95.900703,01-feb-2023,2318,1239,3300,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1
294,151,2133,1209,185,30,95.900703,01-feb-2023 ,2318,1239,3300,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1
295,270,2098,536,159,28,96.263855,21-08-2022,2257,564,3508,2479,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1454,0,0,0,0,0,0,0,0,175,98,1
296,88,742,508,98,25,57.750854,07-feb-2023,840,533,1566,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
297,143,1669,449,243,49,96.855301,01/10/2022,1912,498,3507,2480,0,0,0,0,1,1,0,0,0,0,0,0,0,1441,1441,0,0,0,0,0,0,0,498,498,0,0,0,0,0,0,0,107,1
298,144,1669,449,243,49,96.855301,01/10/2022 ,1912,498,3507,2480,0,0,0,0,1,1,0,0,0,0,0,0,0,1441,1441,0,0,0,0,0,0,0,498,498,0,0,0,0,0,0,0,107,1
