,conf,text,x,y,imageName
10,96.10910425,Is GST payable under ,0.16156862745098038,1.4073333333333333,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/64.jpeg
11,80.460251,29-Karnataka 29AAACP7879D1Z0 ,0.6137254901960785,0.6313333333333333,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/64.jpeg
12,96.185249,Campaign From ,1.2211764705882353,0.63,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/64.jpeg
14,86.4443498,No. 29AAACP7879D1Z0 No. AAACP7879D Number ,0.3388235294117647,0.7153333333333334,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/64.jpeg
15,96.923836,Estimate ,1.0937254901960785,0.806,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/64.jpeg
18,95.832138,998361 ,0.08509803921568627,1.2423333333333333,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/64.jpeg
21,93.5055275,? No ,0.7572549019607843,1.3573333333333333,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/64.jpeg
22,95.08258066666667,Mechanism Three Lakhs ,0.6231372549019608,1.4283333333333332,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/64.jpeg
23,95.944984,(INR): ,0.36980392156862746,1.4673333333333334,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/64.jpeg
24,96.316429,Rupees ,0.47411764705882353,1.4673333333333334,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/64.jpeg
25,95.20005434482759,TDS Details: Section Name Certificate 1. Payment to be effected as per terms of Contract/ 2. Make Payment through following options: a. Online RTGS NEFT(Refer details below) Terms Conditions ,0.40431372549019606,1.6896666666666667,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/64.jpeg
1,11.998001,Spyroy ,0.9188235294117647,0.11090909090909092,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/94.jpeg
4,96.045277,TAX INVOICE ,0.9266666666666666,0.2787878787878788,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/94.jpeg
5,90.74772250000001,"Bill to Address: To, ",0.19686274509803922,0.38666666666666666,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/94.jpeg
9,96.17906880000001,with the Order details Total Supply Value Account Total GST ,1.1592156862745098,1.2063636363636363,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/94.jpeg
10,84.27513044444444,Account No. 15122000001245 MICR Code 682240016 IFS Code HDFC0001512 ,0.16156862745098038,1.2793939393939393,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/94.jpeg
11,96.772774,Road ,0.6137254901960785,0.573939393939394,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/94.jpeg
14,95.829319,Address Material supply only) ,0.3388235294117647,0.6503030303030303,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/94.jpeg
16,51.182999,UOM ,1.4168627450980391,0.7733333333333333,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/94.jpeg
17,90.521523,PAN ,0.23176470588235293,0.8078787878787879,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/94.jpeg
18,94.51195525,Note: Bank Bank Name ,0.08509803921568627,1.1293939393939394,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/94.jpeg
19,94.94983475,Account Details Name Branch ,0.1988235294117647,1.15,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/94.jpeg
20,93.57801333333335,"HDFC Bank, Innovations ",0.34862745098039216,1.1639393939393938,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/94.jpeg
26,80.27090725,Invoice Amount (in words}:Five ,1.3054901960784313,1.5284848484848486,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/94.jpeg
0,39.4915885,f 2 Dh 5) ah corn ,0.41088709677419355,0.15535917901938426,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/22.jpeg
2,96.6026,"Floor, Adjoining ",1.2608870967741936,0.1733181299885975,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/22.jpeg
4,95.7190745,Tax Invoice ,0.9528225806451613,0.26225769669327254,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/22.jpeg
5,96.17425766666668,To Shankar Murthy ,0.20241935483870968,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/22.jpeg
6,95.08291249999999,Murthy YS ,0.3362903225806452,0.3928164196123147,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/22.jpeg
9,95.4725675,Details of Service Fare HSN/SAC Description Amt number ,1.1919354838709677,1.1348346636259978,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/22.jpeg
10,96.7111055,Ticket No. ,0.16612903225806452,1.2035347776510832,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/22.jpeg
12,96.66851,Generation ,1.2556451612903226,0.5387685290763968,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/22.jpeg
13,96.767166,Date ,1.4556451612903225,0.5407639680729761,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/22.jpeg
14,49.65274,BUTI000007063518 ,0.34838709677419355,0.6117445838084379,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/22.jpeg
21,94.608547,Details Sector(s) ,0.7786290322580646,1.160775370581528,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/22.jpeg
25,96.69723233333332,Total Vendor Fare ,0.4157258064516129,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/22.jpeg
0,91.67598199999999,"No. 75, E-Mail ",0.41072148327287383,0.15535917901938426,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/75.jpeg
1,94.06993899999999,"Nagar, CN Palya, ",0.9443772672309553,0.10433295324971494,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/75.jpeg
2,93.297882,Bengaluru 560 Phone:+91 ,1.260378879484079,0.1733181299885975,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/75.jpeg
3,96.735542,8722296147 ,1.403063280935107,0.17274800456100342,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/75.jpeg
4,93.81036366666666,bandhavienterprises@gmail.com GST INVOICE ,0.9524385328496574,0.26225769669327254,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/75.jpeg
5,96.29109199999999,Tally Solutions ,0.20233776702942363,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/75.jpeg
6,96.28454333333332,Tally Solutions Pvt. ,0.33615477629987905,0.3928164196123147,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/75.jpeg
7,89.0567205,Pvt. Ltd. ,0.4917372027408303,0.39139110604332955,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/75.jpeg
9,23.649363166666664,pe GG (OOO pf pf pe ,1.1914550584441757,1.1348346636259978,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/75.jpeg
14,84.18224075,"Namg Karnataka, Code :29 ",0.3482466747279323,0.6117445838084379,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/75.jpeg
18,11.624161,pe ,0.08746473196291818,1.0624287343215508,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/75.jpeg
25,62.592920500000005,"a GO pe pO One Thousand, Two Hundred Seventy Only ",0.41555824264409513,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/75.jpeg
0,92.88842775,Name Address of Supplier Daikin Air-conditioning India Pvt.ltd. ,0.29047890535917903,0.18294729775092314,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
2,88.11951525,"of Buyer Private II,No:23&24, ",0.8913911060433295,0.20409533400469956,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
3,95.46210733333334,Buyer (Billed To): ,0.99230330672748,0.20342396777442096,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
4,95.957208,"Tally AMR Tech Hongasandra, Next To ",0.6736031927023945,0.3088284659281638,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
5,89.2584328,"Survey no. 11/1a,la,1d, Tumkur Main Road Bangalore North 562162 Karnataka ",0.14310148232611175,0.42833165491775765,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
6,88.57809933333333,North 562162 AABCD0971F ,0.2377423033067275,0.4625713326619671,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
9,84.553882625,= oT S| and the amount indicated in the Invoice additional consideration directly or indirectly from ,0.8426453819840365,1.3363544813695871,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
10,96.71812833333335,Certify that the represent the price ,0.11744583808437856,1.4172541121181605,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
11,96.896721,Date: ,0.44612314709236034,0.6357838200738503,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
12,70.807632,000000 ,0.8876852907639681,0.6344410876132931,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
13,91.62216599999999,Gross WT: ,1.0290763968072976,0.6367908694192682,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
14,91.48454275,Supply: Karnataka 29 BT/Plant: ,0.24629418472063855,0.7203759650889561,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
16,56.89436524999999,Total Total Value ae ,1.0299315849486887,0.8566633098355153,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
17,79.22036,$2002761 ,0.1684720638540479,0.8949311849613965,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
18,46.187639000000004,[Total |Advance ,0.06185860889395667,1.2510909701242028,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
19,37.801628,Already ,0.14452679589509693,1.2739174219536757,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
20,88.308258,Received ,0.2534207525655644,1.289358845250084,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
21,96.67728300000002,and correct and is no flow of ,0.5504561003420753,1.3669016448472642,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
22,96.66733799999999,there is no ,0.4529646522234892,1.438402148371937,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
25,96.36758507142856,"2) Supplier is not responsible for any loss or damaged of 3) Disputes if any will be subject to supplier court 4) Unless otherwise stated, Tax on this document is not 5) Payment terms shall be governed in accordance with payment terms may vary in so far as agreed upon between LUT/ARN/Bond no: Valid Up To: ",0.29389965792474343,1.7015777106411547,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
26,96.303456375,charge basis. supplier as amended from time Supplier ,0.9489737742303307,1.693185632762672,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/27.jpeg
0,0.0,prtstop ,0.29047890535917903,0.21975806451612903,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/4.jpeg
5,87.6997766,Delivery Date: Registration Renault Pulse ,0.14310148232611175,0.5145161290322581,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/4.jpeg
6,93.00436666666667,Number: Pulse DIESEL ,0.2377423033067275,0.5556451612903226,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/4.jpeg
7,95.892929,DIESEL ,0.34777651083238315,0.5536290322580645,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/4.jpeg
8,79.444885,KAO5MP4585 ,0.44013683010262256,0.5532258064516129,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/4.jpeg
9,89.3839614,87081090 998519 1016.95 998519 25423.73 ,0.8426453819840365,1.605241935483871,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/4.jpeg
10,96.017982,PAINTING ,0.11744583808437856,1.7024193548387097,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/4.jpeg
14,94.7671936,"N CARE Trident Hyundai Showroom, ",0.24629418472063855,0.8653225806451613,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/4.jpeg
17,88.285557,9986097676 :29AANFC4337R1ZM ,0.1684720638540479,1.075,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/4.jpeg
20,96.53389,BRACKET ,0.2534207525655644,1.5487903225806452,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/4.jpeg
21,96.478813,87081090 ,0.5504561003420753,1.6419354838709677,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/4.jpeg
24,96.411865,CHARGES ,0.3446408209806157,1.775,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/4.jpeg
5,45.52004425,S.8o] Description of Geads ,0.4176372712146423,0.7975,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/104.jpeg
14,46.75912414285714,"— Tot Qty: 33.66 15,176.50 Yat 3357 cost 4 C6ST 18,176.50 $0 $d 3} ",0.718801996672213,1.34125,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/104.jpeg
17,44.7277968,Thousand Nine Sendred Zight Only ,0.49168053244592347,1.66625,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/104.jpeg
1,95.18603266666666,"Opp PWD Office, ",0.944758064516129,0.10436270316509838,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/17.jpeg
2,94.6270128,"Tarabai Park, No. Regn. No. ",1.2608870967741936,0.17336755061305958,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/17.jpeg
3,77.71023966666667,MAH/S061/KOP. No. F/8951/Kop.) ,1.4036290322580645,0.1727972626176219,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/17.jpeg
4,84.84145625,Bombay Public 27AAATT8533D12ZG (State ,0.9528225806451613,0.2623324779013402,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/17.jpeg
5,89.79182771428569,Mr. Samir Dixit Tally Solutions pvt Ltd ,0.20241935483870968,0.36384374108925005,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/17.jpeg
6,84.768191,Dixit pvt Ltd ,0.3362903225806452,0.3929284288565726,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/17.jpeg
9,79.54335242857142,DayTotal [Total Amount Before Tax amount Total ,1.1919354838709677,1.135158254918734,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/17.jpeg
12,74.98836800000001,_ Arrival Departure Person ,1.2556451612903226,0.5389221556886228,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/17.jpeg
13,61.730045,? ,1.4556451612903225,0.5409181636726547,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/17.jpeg
14,70.88098199999999,Code =: P-P-22401 Name  : Satish Bhivrao MAHARASHTRA ,0.34838709677419355,0.6119190191046479,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/17.jpeg
16,83.759018,by ,1.4568548387096774,0.7276874821785001,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/17.jpeg
17,83.540516,Bate 2023 ,0.23830645161290323,0.7601938979184488,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/17.jpeg
25,67.17987947826086,[Settlement Details: Member No: P-P-224 01./ Member Name: Satish ‘|Zere Rupees only Subject to kolhapur Jurisdiction Ti NOs 27276087 726¥ Email [Di- SERVICE ,0.4157258064516129,1.4453949244368407,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/17.jpeg
26,85.801061,“Balance To Pay ,1.3423387096774193,1.4382663244938694,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/17.jpeg
0,79.99253266666668,"oor, Hostacy X Email PAN NO.: AAGCK9406P STATE CODE: ",0.41072148327287383,0.15535917901938426,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/5.jpeg
1,96.00679779999999,"Business Park, Near City Tel ",0.9443772672309553,0.10433295324971494,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/5.jpeg
2,93.71382233333333,"JSD Road, 02225605950/02225605951 Website MSME STATE ",1.260378879484079,0.1733181299885975,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/5.jpeg
3,90.561358,WWW.KINGFREIGHT.IN MSME No. ,1.403063280935107,0.17274800456100342,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/5.jpeg
4,89.00317050000001,"CIN U74999MH2018PTC304604, 27 27AAGCK9406P1ZV TAX INVOICE ",0.9524385328496574,0.26225769669327254,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/5.jpeg
5,94.07489766666667,"MATRIX EXPORTS NO. 11 SHRI. VINAYAKA M.S. LANE, RUBY ",0.20233776702942363,0.3637400228050171,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/5.jpeg
6,91.96701225,"SHRI. VINAYAKA RUBY HOUSE, ",0.33615477629987905,0.3928164196123147,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/5.jpeg
7,91.858704,"HOUSE, ",0.4917372027408303,0.39139110604332955,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/5.jpeg
8,92.45644,"COMPLEX, JUMMA ",0.6223297057638049,0.39110604332953247,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/5.jpeg
9,81.818497,> ,1.1914550584441757,1.1348346636259978,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/5.jpeg
11,96.302361,EXPORTS ,0.6307940346634422,0.5399087799315849,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/5.jpeg
14,94.2765005,11 No: ,0.3482466747279323,0.6117445838084379,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/5.jpeg
17,96.18000066666667,Bill: In No: ,0.23821039903264812,0.7599771949828963,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/5.jpeg
25,93.99013716666667,E O.E. Please issue Cheque/DD in favour of KING FREIGHT Bank Details ,0.41555824264409513,1.4449828962371722,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/5.jpeg
0,75.225813875,2 Consultation for CMO 11 May 2023 08:30 ,0.41088709677419355,0.15535917901938426,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/9.jpeg
3,82.94738,1 ,1.4036290322580645,0.17274800456100342,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/9.jpeg
4,28.298889,a ,0.9528225806451613,0.26225769669327254,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/9.jpeg
14,49.55328,Payient Details ,0.34838709677419355,0.6117445838084379,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/9.jpeg
16,62.758140499999996,Lakshmi 1 ,1.4568548387096774,0.7274800456100342,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/9.jpeg
17,80.2374995,Type Cash ,0.23830645161290323,0.7599771949828963,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/9.jpeg
0,93.69520471428572,"Muncipal No-23, ist Floor and 2nd Floor, ",0.29047890535917903,0.21975806451612903,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/78.jpeg
2,92.404243,GSTIN ,0.8913911060433295,0.24516129032258063,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/78.jpeg
3,93.55986533333333,Global 560098 29AAACO7727M2ZU ,0.99230330672748,0.24435483870967742,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/78.jpeg
4,87.001358,"NO.181/A,GROUND ",0.6736031927023945,0.3709677419354839,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/78.jpeg
5,95.508775,Address State State Code Serial No of Invoice ,0.14310148232611175,0.5145161290322581,/home/aman/Documents/Tally/Git-Document-AI/Document-AI/Data/Images/78.jpeg
